Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"02/01/2022 11:38:00","01/01/2022","Temperature, Actual, D+1","9.4304","02/01/2022 12:30:00",""
"01/01/2022 11:38:00","31/12/2021","Temperature, Actual, D+1","9.3808","01/01/2022 12:30:00",""
"31/12/2021 11:38:00","30/12/2021","Temperature, Actual, D+1","8.6501","31/12/2021 12:30:00",""
"30/12/2021 11:38:00","29/12/2021","Temperature, Actual, D+1","7.2018","30/12/2021 12:30:00",""
"29/12/2021 11:38:00","28/12/2021","Temperature, Actual, D+1","6.0748","29/12/2021 12:30:00",""
"28/12/2021 11:38:00","27/12/2021","Temperature, Actual, D+1","5.6093","28/12/2021 12:30:00",""
"27/12/2021 11:38:00","26/12/2021","Temperature, Actual, D+1","4.8313","27/12/2021 12:30:00",""
"26/12/2021 11:38:00","25/12/2021","Temperature, Actual, D+1","3.7901","26/12/2021 12:30:00",""
"25/12/2021 11:38:00","24/12/2021","Temperature, Actual, D+1","5.0099","25/12/2021 12:30:00",""
"24/12/2021 11:38:00","23/12/2021","Temperature, Actual, D+1","4.3993","24/12/2021 12:30:00",""
"23/12/2021 11:38:00","22/12/2021","Temperature, Actual, D+1","2.6084","23/12/2021 12:30:00",""
"22/12/2021 11:38:00","21/12/2021","Temperature, Actual, D+1","3.3334","22/12/2021 12:30:00",""
"21/12/2021 11:38:00","20/12/2021","Temperature, Actual, D+1","4.0240","21/12/2021 12:30:00",""
"20/12/2021 11:38:00","19/12/2021","Temperature, Actual, D+1","4.1481","20/12/2021 12:30:00",""
"19/12/2021 11:38:00","18/12/2021","Temperature, Actual, D+1","5.4822","19/12/2021 12:30:00",""
"18/12/2021 11:38:00","17/12/2021","Temperature, Actual, D+1","6.3318","18/12/2021 12:30:00",""
"17/12/2021 11:38:00","16/12/2021","Temperature, Actual, D+1","7.4904","17/12/2021 12:30:00",""
"16/12/2021 11:38:00","15/12/2021","Temperature, Actual, D+1","7.9502","16/12/2021 12:30:00",""
"15/12/2021 11:38:00","14/12/2021","Temperature, Actual, D+1","7.5686","15/12/2021 12:30:00",""
"14/12/2021 11:38:00","13/12/2021","Temperature, Actual, D+1","7.1647","14/12/2021 12:30:00",""
"13/12/2021 11:38:00","12/12/2021","Temperature, Actual, D+1","7.2669","13/12/2021 12:30:00",""
"12/12/2021 11:38:00","11/12/2021","Temperature, Actual, D+1","4.8916","12/12/2021 12:30:00",""
"11/12/2021 11:38:00","10/12/2021","Temperature, Actual, D+1","3.9928","11/12/2021 12:30:00",""
"10/12/2021 11:38:00","09/12/2021","Temperature, Actual, D+1","4.6391","10/12/2021 12:30:00",""
"09/12/2021 11:38:00","08/12/2021","Temperature, Actual, D+1","-99.9600","09/12/2021 12:30:00",""
"08/12/2021 11:38:00","07/12/2021","Temperature, Actual, D+1","2.8914","08/12/2021 12:30:00",""
"07/12/2021 11:38:00","06/12/2021","Temperature, Actual, D+1","3.3084","07/12/2021 12:30:00",""
"06/12/2021 11:38:00","05/12/2021","Temperature, Actual, D+1","3.8728","06/12/2021 12:30:00",""
"05/12/2021 11:38:00","04/12/2021","Temperature, Actual, D+1","3.8261","05/12/2021 12:30:00",""
"04/12/2021 11:38:00","03/12/2021","Temperature, Actual, D+1","4.6948","04/12/2021 12:30:00",""
"03/12/2021 11:38:00","02/12/2021","Temperature, Actual, D+1","3.3776","03/12/2021 12:30:00",""
"02/12/2021 11:38:00","01/12/2021","Temperature, Actual, D+1","4.7898","02/12/2021 12:30:00",""
"01/12/2021 11:38:00","30/11/2021","Temperature, Actual, D+1","5.4040","01/12/2021 12:30:00",""
"30/11/2021 11:38:00","29/11/2021","Temperature, Actual, D+1","1.9957","30/11/2021 12:30:00",""
"29/11/2021 11:38:00","28/11/2021","Temperature, Actual, D+1","2.1195","29/11/2021 12:30:00",""
"28/11/2021 11:38:00","27/11/2021","Temperature, Actual, D+1","2.1577","28/11/2021 12:30:00",""
"27/11/2021 11:38:00","26/11/2021","Temperature, Actual, D+1","3.6606","27/11/2021 12:30:00",""
"26/11/2021 11:38:00","25/11/2021","Temperature, Actual, D+1","4.3816","26/11/2021 12:30:00",""
"25/11/2021 11:38:00","24/11/2021","Temperature, Actual, D+1","5.2120","25/11/2021 12:30:00",""
"24/11/2021 11:38:00","23/11/2021","Temperature, Actual, D+1","5.6200","24/11/2021 12:30:00",""
"23/11/2021 11:38:00","22/11/2021","Temperature, Actual, D+1","5.6167","23/11/2021 12:30:00",""
"22/11/2021 11:38:00","21/11/2021","Temperature, Actual, D+1","6.1873","22/11/2021 12:30:00",""
"21/11/2021 11:38:00","20/11/2021","Temperature, Actual, D+1","8.3018","21/11/2021 12:30:00",""
"20/11/2021 11:38:00","19/11/2021","Temperature, Actual, D+1","9.1401","20/11/2021 12:30:00",""
"19/11/2021 11:38:00","18/11/2021","Temperature, Actual, D+1","8.7993","19/11/2021 12:30:00",""
"18/11/2021 11:38:00","17/11/2021","Temperature, Actual, D+1","7.8526","18/11/2021 12:30:00",""
"17/11/2021 11:38:00","16/11/2021","Temperature, Actual, D+1","8.0106","17/11/2021 12:30:00",""
"16/11/2021 11:38:00","15/11/2021","Temperature, Actual, D+1","8.5930","16/11/2021 12:30:00",""
"15/11/2021 11:38:00","14/11/2021","Temperature, Actual, D+1","9.0536","15/11/2021 12:30:00",""
"14/11/2021 11:38:00","13/11/2021","Temperature, Actual, D+1","9.5375","14/11/2021 12:30:00",""
"13/11/2021 11:38:00","12/11/2021","Temperature, Actual, D+1","9.5056","13/11/2021 12:30:00",""
"12/11/2021 11:38:00","11/11/2021","Temperature, Actual, D+1","9.2699","12/11/2021 12:30:00",""
"11/11/2021 11:38:00","10/11/2021","Temperature, Actual, D+1","9.5852","11/11/2021 12:30:00",""
"10/11/2021 11:38:00","09/11/2021","Temperature, Actual, D+1","9.6668","10/11/2021 12:30:00",""
"09/11/2021 11:38:00","08/11/2021","Temperature, Actual, D+1","8.4949","09/11/2021 12:30:00",""
"08/11/2021 11:38:00","07/11/2021","Temperature, Actual, D+1","8.0465","08/11/2021 12:30:00",""
"07/11/2021 11:38:00","06/11/2021","Temperature, Actual, D+1","8.1879","07/11/2021 12:30:00",""
"06/11/2021 11:38:00","05/11/2021","Temperature, Actual, D+1","6.9989","06/11/2021 12:30:00",""
"05/11/2021 11:38:00","04/11/2021","Temperature, Actual, D+1","6.4155","05/11/2021 12:30:00",""
"04/11/2021 11:38:00","03/11/2021","Temperature, Actual, D+1","7.1349","04/11/2021 12:30:00",""
"03/11/2021 11:38:00","02/11/2021","Temperature, Actual, D+1","7.9782","03/11/2021 12:30:00",""
"02/11/2021 11:38:00","01/11/2021","Temperature, Actual, D+1","8.6932","02/11/2021 12:30:00",""
"01/11/2021 11:38:00","31/10/2021","Temperature, Actual, D+1","9.6453","01/11/2021 12:30:00",""
"31/10/2021 11:38:00","30/10/2021","Temperature, Actual, D+1","10.2882","31/10/2021 12:30:00",""
"30/10/2021 11:38:00","29/10/2021","Temperature, Actual, D+1","11.0697","30/10/2021 12:30:00",""
"29/10/2021 11:38:00","28/10/2021","Temperature, Actual, D+1","11.9657","30/10/2021 12:30:00",""
"29/10/2021 11:38:00","28/10/2021","Temperature, Actual, D+1","11.9657","29/10/2021 12:30:00",""
"28/10/2021 11:38:00","27/10/2021","Temperature, Actual, D+1","12.0242","29/10/2021 12:30:00",""
"28/10/2021 11:38:00","27/10/2021","Temperature, Actual, D+1","12.0242","28/10/2021 12:30:00",""
"27/10/2021 11:38:00","26/10/2021","Temperature, Actual, D+1","11.1454","28/10/2021 12:30:00",""
"27/10/2021 11:38:00","26/10/2021","Temperature, Actual, D+1","11.1454","27/10/2021 12:30:00",""
"26/10/2021 11:38:00","25/10/2021","Temperature, Actual, D+1","10.6243","27/10/2021 12:30:00",""
"26/10/2021 11:38:00","25/10/2021","Temperature, Actual, D+1","10.6243","26/10/2021 12:30:00",""
"25/10/2021 11:38:00","24/10/2021","Temperature, Actual, D+1","10.5744","26/10/2021 12:30:00",""
"25/10/2021 11:38:00","24/10/2021","Temperature, Actual, D+1","10.5744","25/10/2021 12:30:00",""
"24/10/2021 11:38:00","23/10/2021","Temperature, Actual, D+1","10.0349","25/10/2021 12:30:00",""
"24/10/2021 11:38:00","23/10/2021","Temperature, Actual, D+1","10.0349","24/10/2021 12:30:00",""
"23/10/2021 11:38:00","22/10/2021","Temperature, Actual, D+1","9.8172","24/10/2021 12:30:00",""
"23/10/2021 11:38:00","22/10/2021","Temperature, Actual, D+1","9.8172","23/10/2021 12:30:00",""
"22/10/2021 11:38:00","21/10/2021","Temperature, Actual, D+1","10.0854","23/10/2021 12:30:00",""
"22/10/2021 11:38:00","21/10/2021","Temperature, Actual, D+1","10.0854","22/10/2021 12:30:00",""
"21/10/2021 11:38:00","20/10/2021","Temperature, Actual, D+1","12.3468","22/10/2021 12:30:00",""
"21/10/2021 11:38:00","20/10/2021","Temperature, Actual, D+1","12.3468","21/10/2021 12:30:00",""
"20/10/2021 13:49:00","19/10/2021","Temperature, Actual, D+1","13.3000","20/10/2021 12:49:00",""
"19/10/2021 09:55:00","18/10/2021","Temperature, Actual, D+1","11.9000","19/10/2021 08:56:00",""
"18/10/2021 09:53:00","17/10/2021","Temperature, Actual, D+1","11.5000","21/10/2021 11:40:01","L"
"18/10/2021 09:53:00","17/10/2021","Temperature, Actual, D+1","11.5000","19/10/2021 08:53:36",""
"17/10/2021 09:53:00","16/10/2021","Temperature, Actual, D+1","10.9000","21/10/2021 11:40:01","L"
"17/10/2021 09:53:00","16/10/2021","Temperature, Actual, D+1","10.9000","19/10/2021 08:53:12",""
"16/10/2021 09:52:00","15/10/2021","Temperature, Actual, D+1","11.1000","21/10/2021 11:40:01","L"
"16/10/2021 09:52:00","15/10/2021","Temperature, Actual, D+1","11.1000","19/10/2021 08:52:44",""
"15/10/2021 13:19:00","14/10/2021","Temperature, Actual, D+1","12.0000","15/10/2021 12:19:59",""
"14/10/2021 13:54:00","13/10/2021","Temperature, Actual, D+1","11.8000","14/10/2021 12:54:07",""
"13/10/2021 14:21:00","12/10/2021","Temperature, Actual, D+1","11.7000","13/10/2021 13:21:02",""
"12/10/2021 12:54:00","11/10/2021","Temperature, Actual, D+1","11.9000","12/10/2021 11:54:55",""
"11/10/2021 13:35:00","10/10/2021","Temperature, Actual, D+1","12.8000","11/10/2021 12:35:07",""
"10/10/2021 13:34:00","09/10/2021","Temperature, Actual, D+1","13.3000","21/10/2021 11:40:01","L"
"10/10/2021 13:34:00","09/10/2021","Temperature, Actual, D+1","13.3000","11/10/2021 12:34:20",""
"10/10/2021 13:33:00","09/10/2021","Temperature, Actual, D+1","13.3000","21/10/2021 11:40:01","L"
"10/10/2021 13:33:00","09/10/2021","Temperature, Actual, D+1","13.3000","11/10/2021 12:33:20",""
"08/10/2021 14:03:00","07/10/2021","Temperature, Actual, D+1","13.3000","08/10/2021 13:03:48",""
"07/10/2021 14:29:00","06/10/2021","Temperature, Actual, D+1","12.1000","07/10/2021 13:29:41",""
"06/10/2021 12:57:00","05/10/2021","Temperature, Actual, D+1","11.1000","06/10/2021 11:57:10",""
"05/10/2021 13:01:00","04/10/2021","Temperature, Actual, D+1","11.7000","05/10/2021 12:01:35",""
"04/10/2021 13:59:00","03/10/2021","Temperature, Actual, D+1","11.6000","04/10/2021 12:59:57",""
"03/10/2021 13:59:00","02/10/2021","Temperature, Actual, D+1","11.4000","21/10/2021 11:40:01","L"
"03/10/2021 13:59:00","02/10/2021","Temperature, Actual, D+1","11.4000","04/10/2021 12:59:38",""
"02/10/2021 13:59:00","01/10/2021","Temperature, Actual, D+1","12.4000","21/10/2021 11:40:01","L"
"02/10/2021 13:59:00","01/10/2021","Temperature, Actual, D+1","12.4000","04/10/2021 12:59:17",""
"01/10/2021 12:42:00","30/09/2021","Temperature, Actual, D+1","12.3000","01/10/2021 11:42:43",""
"30/09/2021 12:19:00","29/09/2021","Temperature, Actual, D+1","12.1000","30/09/2021 11:19:41",""
"29/09/2021 12:15:00","28/09/2021","Temperature, Actual, D+1","13.2000","29/09/2021 11:15:19",""
"28/09/2021 14:26:00","27/09/2021","Temperature, Actual, D+1","13.9000","28/09/2021 13:26:48",""
"27/09/2021 13:50:00","26/09/2021","Temperature, Actual, D+1","14.6000","27/09/2021 12:50:05",""
"26/09/2021 12:41:00","25/09/2021","Temperature, Actual, D+1","14.5000","21/10/2021 11:40:01","L"
"26/09/2021 12:41:00","25/09/2021","Temperature, Actual, D+1","14.5000","27/09/2021 11:41:33",""
"25/09/2021 12:41:00","24/09/2021","Temperature, Actual, D+1","14.4000","21/10/2021 11:40:01","L"
"25/09/2021 12:41:00","24/09/2021","Temperature, Actual, D+1","14.4000","27/09/2021 11:41:05",""
"24/09/2021 14:31:00","23/09/2021","Temperature, Actual, D+1","14.1000","24/09/2021 13:31:08",""
"23/09/2021 13:13:00","22/09/2021","Temperature, Actual, D+1","14.1000","23/09/2021 12:13:33",""
"22/09/2021 15:14:00","21/09/2021","Temperature, Actual, D+1","14.2000","22/09/2021 14:14:00",""
"21/09/2021 13:53:00","20/09/2021","Temperature, Actual, D+1","14.2000","21/09/2021 12:53:17",""
"20/09/2021 13:52:00","19/09/2021","Temperature, Actual, D+1","14.3000","20/09/2021 12:52:18",""
"19/09/2021 13:52:00","18/09/2021","Temperature, Actual, D+1","14.7000","21/10/2021 11:40:01","L"
"19/09/2021 13:52:00","18/09/2021","Temperature, Actual, D+1","14.7000","20/09/2021 12:52:10",""
"18/09/2021 13:50:00","17/09/2021","Temperature, Actual, D+1","14.5000","21/10/2021 11:40:01","L"
"18/09/2021 13:50:00","17/09/2021","Temperature, Actual, D+1","14.5000","20/09/2021 12:50:58",""
"17/09/2021 13:31:00","16/09/2021","Temperature, Actual, D+1","14.5000","17/09/2021 12:31:08",""
"16/09/2021 11:27:00","15/09/2021","Temperature, Actual, D+1","14.5000","16/09/2021 10:27:28",""
"15/09/2021 14:13:00","14/09/2021","Temperature, Actual, D+1","14.3000","15/09/2021 13:13:25",""
"14/09/2021 13:21:00","13/09/2021","Temperature, Actual, D+1","14.4000","14/09/2021 12:21:13",""
"13/09/2021 11:05:00","12/09/2021","Temperature, Actual, D+1","14.6000","13/09/2021 10:05:19",""
"12/09/2021 11:05:00","11/09/2021","Temperature, Actual, D+1","15.1000","21/10/2021 11:40:01","L"
"12/09/2021 11:05:00","11/09/2021","Temperature, Actual, D+1","15.1000","13/09/2021 10:05:13",""
"11/09/2021 11:05:00","10/09/2021","Temperature, Actual, D+1","15.2000","21/10/2021 11:40:01","L"
"11/09/2021 11:05:00","10/09/2021","Temperature, Actual, D+1","15.2000","13/09/2021 10:05:07",""
"10/09/2021 11:22:00","09/09/2021","Temperature, Actual, D+1","15.2000","10/09/2021 10:22:03",""
"09/09/2021 11:26:00","08/09/2021","Temperature, Actual, D+1","15.3000","09/09/2021 10:26:51",""
"08/09/2021 13:57:00","07/09/2021","Temperature, Actual, D+1","15.2000","08/09/2021 12:57:22",""
"07/09/2021 13:49:00","06/09/2021","Temperature, Actual, D+1","15.1000","07/09/2021 12:49:01",""
"06/09/2021 14:04:00","05/09/2021","Temperature, Actual, D+1","14.9000","06/09/2021 13:04:18",""
"05/09/2021 12:59:00","04/09/2021","Temperature, Actual, D+1","14.4000","21/10/2021 11:40:01","L"
"05/09/2021 12:59:00","04/09/2021","Temperature, Actual, D+1","14.4000","06/09/2021 11:59:44",""
"04/09/2021 12:57:00","03/09/2021","Temperature, Actual, D+1","14.4000","21/10/2021 11:40:01","L"
"04/09/2021 12:57:00","03/09/2021","Temperature, Actual, D+1","14.4000","06/09/2021 11:57:45",""
"03/09/2021 14:23:00","02/09/2021","Temperature, Actual, D+1","14.4000","03/09/2021 13:23:11",""
"02/09/2021 13:36:00","01/09/2021","Temperature, Actual, D+1","14.3000","02/09/2021 12:36:52",""
"01/09/2021 14:03:00","31/08/2021","Temperature, Actual, D+1","14.2000","01/09/2021 13:03:27",""
"31/08/2021 14:01:00","30/08/2021","Temperature, Actual, D+1","14.3000","21/10/2021 11:40:01","L"
"31/08/2021 14:01:00","30/08/2021","Temperature, Actual, D+1","14.3000","01/09/2021 13:01:06",""
"30/08/2021 13:58:00","29/08/2021","Temperature, Actual, D+1","14.4000","21/10/2021 11:40:01","L"
"30/08/2021 13:58:00","29/08/2021","Temperature, Actual, D+1","14.4000","01/09/2021 12:58:25",""
"29/08/2021 08:59:00","28/08/2021","Temperature, Actual, D+1","14.6000","21/10/2021 11:40:01","L"
"29/08/2021 08:59:00","28/08/2021","Temperature, Actual, D+1","14.6000","31/08/2021 07:59:55",""
"28/08/2021 11:01:00","27/08/2021","Temperature, Actual, D+1","14.5000","21/10/2021 11:40:01","L"
"28/08/2021 11:01:00","27/08/2021","Temperature, Actual, D+1","14.5000","29/08/2021 10:01:15",""
"27/08/2021 10:49:00","26/08/2021","Temperature, Actual, D+1","14.8000","27/08/2021 09:49:59",""
"26/08/2021 12:23:00","25/08/2021","Temperature, Actual, D+1","14.9000","26/08/2021 11:23:12",""
"25/08/2021 12:42:00","24/08/2021","Temperature, Actual, D+1","15.0000","25/08/2021 11:42:59",""
"24/08/2021 12:39:00","23/08/2021","Temperature, Actual, D+1","15.0000","24/08/2021 11:39:21",""
"23/08/2021 13:29:00","22/08/2021","Temperature, Actual, D+1","15.0000","23/08/2021 12:29:20",""
"22/08/2021 13:30:00","21/08/2021","Temperature, Actual, D+1","14.8000","21/10/2021 11:40:01","L"
"22/08/2021 13:30:00","21/08/2021","Temperature, Actual, D+1","14.8000","23/08/2021 12:30:18",""
"22/08/2021 10:36:00","21/08/2021","Temperature, Actual, D+1","14.8000","21/10/2021 11:40:01","L"
"22/08/2021 10:36:00","21/08/2021","Temperature, Actual, D+1","14.8000","23/08/2021 09:36:05",""
"21/08/2021 10:07:00","20/08/2021","Temperature, Actual, D+1","14.9000","21/10/2021 11:40:01","L"
"21/08/2021 10:07:00","20/08/2021","Temperature, Actual, D+1","14.9000","23/08/2021 09:07:43",""
"20/08/2021 12:38:00","19/08/2021","Temperature, Actual, D+1","14.7000","20/08/2021 11:38:30",""
"19/08/2021 11:14:00","18/08/2021","Temperature, Actual, D+1","14.7000","19/08/2021 10:14:24",""
"18/08/2021 09:39:00","17/08/2021","Temperature, Actual, D+1","14.5000","18/08/2021 08:39:52",""
"17/08/2021 11:29:00","16/08/2021","Temperature, Actual, D+1","14.6000","17/08/2021 10:29:54",""
"16/08/2021 11:06:00","15/08/2021","Temperature, Actual, D+1","14.9000","16/08/2021 10:06:21",""
"15/08/2021 11:06:00","14/08/2021","Temperature, Actual, D+1","15.0000","21/10/2021 11:40:01","L"
"15/08/2021 11:06:00","14/08/2021","Temperature, Actual, D+1","15.0000","16/08/2021 10:06:14",""
"14/08/2021 11:05:00","13/08/2021","Temperature, Actual, D+1","14.9000","21/10/2021 11:40:01","L"
"14/08/2021 11:05:00","13/08/2021","Temperature, Actual, D+1","14.9000","16/08/2021 10:05:52",""
"13/08/2021 14:23:00","12/08/2021","Temperature, Actual, D+1","14.9000","13/08/2021 13:23:38",""
"12/08/2021 15:00:00","11/08/2021","Temperature, Actual, D+1","15.0000","12/08/2021 14:00:04",""
"11/08/2021 13:50:00","10/08/2021","Temperature, Actual, D+1","14.9000","11/08/2021 12:50:54",""
"10/08/2021 13:44:00","09/08/2021","Temperature, Actual, D+1","14.6000","10/08/2021 12:44:04",""
"09/08/2021 13:48:00","08/08/2021","Temperature, Actual, D+1","14.5000","09/08/2021 12:48:13",""
"08/08/2021 12:45:00","07/08/2021","Temperature, Actual, D+1","14.6000","21/10/2021 11:40:01","L"
"08/08/2021 12:45:00","07/08/2021","Temperature, Actual, D+1","14.6000","09/08/2021 11:45:09",""
"07/08/2021 12:42:00","06/08/2021","Temperature, Actual, D+1","14.8000","21/10/2021 11:40:01","L"
"07/08/2021 12:42:00","06/08/2021","Temperature, Actual, D+1","14.8000","09/08/2021 11:42:48",""
"06/08/2021 13:15:00","05/08/2021","Temperature, Actual, D+1","14.8000","06/08/2021 12:15:16",""
"05/08/2021 13:26:00","04/08/2021","Temperature, Actual, D+1","14.9000","05/08/2021 12:26:20",""
"04/08/2021 16:29:00","03/08/2021","Temperature, Actual, D+1","14.7000","04/08/2021 15:29:34",""
"03/08/2021 13:19:00","02/08/2021","Temperature, Actual, D+1","14.5000","03/08/2021 12:19:21",""
"02/08/2021 12:49:00","01/08/2021","Temperature, Actual, D+1","14.6000","02/08/2021 11:49:11",""
"01/08/2021 12:49:00","31/07/2021","Temperature, Actual, D+1","14.5000","21/10/2021 11:40:01","L"
"01/08/2021 12:49:00","31/07/2021","Temperature, Actual, D+1","14.5000","02/08/2021 11:49:01",""
"31/07/2021 12:48:00","30/07/2021","Temperature, Actual, D+1","14.5000","21/10/2021 11:40:01","L"
"31/07/2021 12:48:00","30/07/2021","Temperature, Actual, D+1","14.5000","02/08/2021 11:48:45",""
"30/07/2021 09:27:00","29/07/2021","Temperature, Actual, D+1","14.8000","30/07/2021 08:27:17",""
"29/07/2021 10:39:00","28/07/2021","Temperature, Actual, D+1","14.8000","29/07/2021 09:39:41",""
"28/07/2021 13:10:00","27/07/2021","Temperature, Actual, D+1","15.2000","28/07/2021 12:10:53",""
"27/07/2021 12:01:00","26/07/2021","Temperature, Actual, D+1","15.3000","27/07/2021 11:01:01",""
"26/07/2021 12:38:00","25/07/2021","Temperature, Actual, D+1","15.2000","26/07/2021 11:38:39",""
"25/07/2021 12:38:00","24/07/2021","Temperature, Actual, D+1","15.3000","21/10/2021 11:40:01","L"
"25/07/2021 12:38:00","24/07/2021","Temperature, Actual, D+1","15.3000","26/07/2021 11:38:26",""
"24/07/2021 12:38:00","23/07/2021","Temperature, Actual, D+1","15.3000","21/10/2021 11:40:01","L"
"24/07/2021 12:38:00","23/07/2021","Temperature, Actual, D+1","15.3000","26/07/2021 11:38:20",""
"23/07/2021 14:43:00","22/07/2021","Temperature, Actual, D+1","15.3000","23/07/2021 13:43:50",""
"22/07/2021 12:56:00","21/07/2021","Temperature, Actual, D+1","15.3000","22/07/2021 11:56:43",""
"21/07/2021 15:34:00","20/07/2021","Temperature, Actual, D+1","15.3000","21/07/2021 14:34:11",""
"20/07/2021 14:00:00","19/07/2021","Temperature, Actual, D+1","15.3000","20/07/2021 13:00:51",""
"19/07/2021 14:35:00","18/07/2021","Temperature, Actual, D+1","15.2000","19/07/2021 13:35:47",""
"18/07/2021 13:37:00","17/07/2021","Temperature, Actual, D+1","15.3000","21/10/2021 11:40:01","L"
"18/07/2021 13:37:00","17/07/2021","Temperature, Actual, D+1","15.3000","19/07/2021 12:37:40",""
"17/07/2021 13:12:00","16/07/2021","Temperature, Actual, D+1","15.3000","21/10/2021 11:40:01","L"
"17/07/2021 13:12:00","16/07/2021","Temperature, Actual, D+1","15.3000","19/07/2021 12:12:18",""
"16/07/2021 10:51:00","15/07/2021","Temperature, Actual, D+1","15.2000","16/07/2021 09:51:02",""
"15/07/2021 11:19:00","14/07/2021","Temperature, Actual, D+1","15.2000","15/07/2021 10:19:25",""
"14/07/2021 11:37:00","13/07/2021","Temperature, Actual, D+1","15.0000","14/07/2021 10:37:09",""
"13/07/2021 11:38:00","12/07/2021","Temperature, Actual, D+1","14.7000","13/07/2021 10:38:58",""
"12/07/2021 11:03:00","11/07/2021","Temperature, Actual, D+1","14.8000","12/07/2021 10:03:21",""
"11/07/2021 11:02:00","10/07/2021","Temperature, Actual, D+1","14.8000","21/10/2021 11:40:01","L"
"11/07/2021 11:02:00","10/07/2021","Temperature, Actual, D+1","14.8000","12/07/2021 10:02:56",""
"10/07/2021 11:02:00","09/07/2021","Temperature, Actual, D+1","14.9000","21/10/2021 11:40:01","L"
"10/07/2021 11:02:00","09/07/2021","Temperature, Actual, D+1","14.9000","12/07/2021 10:02:24",""
"09/07/2021 13:41:00","08/07/2021","Temperature, Actual, D+1","14.8000","09/07/2021 12:41:41",""
"08/07/2021 12:06:00","07/07/2021","Temperature, Actual, D+1","14.5000","08/07/2021 11:06:25",""
"07/07/2021 13:36:00","06/07/2021","Temperature, Actual, D+1","14.3000","07/07/2021 12:36:19",""
"06/07/2021 13:34:00","05/07/2021","Temperature, Actual, D+1","14.6000","06/07/2021 12:34:17",""
"05/07/2021 13:42:00","04/07/2021","Temperature, Actual, D+1","14.8000","05/07/2021 12:42:16",""
"04/07/2021 10:57:00","03/07/2021","Temperature, Actual, D+1","14.8000","21/10/2021 11:40:01","L"
"04/07/2021 10:57:00","03/07/2021","Temperature, Actual, D+1","14.8000","05/07/2021 09:57:25",""
"03/07/2021 10:57:00","02/07/2021","Temperature, Actual, D+1","14.9000","21/10/2021 11:40:01","L"
"03/07/2021 10:57:00","02/07/2021","Temperature, Actual, D+1","14.9000","05/07/2021 09:57:14",""
"02/07/2021 11:41:00","01/07/2021","Temperature, Actual, D+1","14.7000","02/07/2021 10:41:25",""
"01/07/2021 14:09:00","30/06/2021","Temperature, Actual, D+1","14.4000","01/07/2021 13:09:45",""
"30/06/2021 11:32:00","29/06/2021","Temperature, Actual, D+1","14.5000","30/06/2021 10:32:03",""
"29/06/2021 11:36:00","28/06/2021","Temperature, Actual, D+1","14.4000","29/06/2021 10:36:48",""
"28/06/2021 11:45:00","27/06/2021","Temperature, Actual, D+1","14.4000","28/06/2021 10:45:25",""
"27/06/2021 11:44:00","26/06/2021","Temperature, Actual, D+1","14.3000","21/10/2021 11:40:01","L"
"27/06/2021 11:44:00","26/06/2021","Temperature, Actual, D+1","14.3000","28/06/2021 10:44:55",""
"26/06/2021 11:44:00","25/06/2021","Temperature, Actual, D+1","14.0000","21/10/2021 11:40:01","L"
"26/06/2021 11:44:00","25/06/2021","Temperature, Actual, D+1","14.0000","28/06/2021 10:44:46",""
"25/06/2021 14:30:00","24/06/2021","Temperature, Actual, D+1","14.3000","25/06/2021 13:30:52",""
"24/06/2021 10:17:00","23/06/2021","Temperature, Actual, D+1","14.1000","21/10/2021 11:40:01","L"
"24/06/2021 10:17:00","23/06/2021","Temperature, Actual, D+1","14.1000","25/06/2021 09:17:44",""
"23/06/2021 13:17:00","22/06/2021","Temperature, Actual, D+1","4.0000","23/06/2021 12:17:03",""
"22/06/2021 16:12:00","21/06/2021","Temperature, Actual, D+1","13.4000","22/06/2021 15:12:06",""
"21/06/2021 14:59:00","20/06/2021","Temperature, Actual, D+1","13.9000","21/06/2021 13:59:43",""
